,userID,gender,age,occupation,zip_code,x0_actual,x1_actual,x0_pred,x1_pred,dist,actual_dev,actual_entropy,bias,bias_avg,bias_effect,bias_effect_avg,bias_ratio_in_error,bias_variance_ratio,dev,error,error_avg,inflated_diversity,inflated_diversity_avg,pred_dev,pred_dev_avg,pred_entropy,pred_entropy_avg,stereotyping,stereotyping_avg,var_effect,var_effect_avg,variance_ratio_in_error
10,13,M,45,1,93304,4.653698,2.5154111,9.144255,4.4884977,4.904913,0.355402131581274,2.045025565810698,2.28783539007878,2.28783539007878,1.0339858593033595,2.6858168111679426,1.2170695766514257,0.1552694166154759,0.295404041549871,1.8797901401605956,2.5611320197356404,0.2056283381129597,0.2481246060304343,0.1795607272127609,0.1698446613999962,2.250653903923658,2.25192789052589,0.1758414043685131,0.1843957407500548,0.3552308663297721,-0.1221794400347964,0.1889736831471111
11,15,M,25,7,22903,4.0455594,2.4833305,8.208971,2.406717,4.1641164,0.1722403613685488,2.2728703994098023,2.28783539007878,2.28783539007878,2.438673328956165,2.4871855696785645,0.7731406532174917,0.1817162630975009,0.163424627905508,2.9591451187539493,2.429964160572209,-0.0150447681003318,-0.0553179769862487,0.159338841674168,0.1820203135545103,2.2578256313094704,2.2580984477328045,0.0129015196943808,-0.0140839208956572,0.4157368976673292,-0.0080378752132504,0.1404922303514434
12,17,M,50,1,95350,6.382182,1.9907047,7.905254,4.8590856,3.2476695,0.2484155762381415,2.276044895359327,2.28783539007878,2.28783539007878,2.062719930345467,2.318800343565188,0.825913228424154,0.2037817485837076,0.269102494413774,2.7700674978217505,2.3837327785001845,0.094164939256482,0.1073978028210189,0.1649558683772714,0.1695518488591855,2.370209834615809,2.2722499454285146,0.0834597078608701,0.0771180484183391,0.4662190962619426,0.0407863493392252,0.1683060418666892
13,18,F,18,3,95825,3.8976254,1.9477519,9.121657,4.5682745,5.844455,0.3019710543568519,2.2327874469102498,2.28783539007878,2.28783539007878,4.157617214640589,2.508362557700402,0.2718171565655681,1.7053491676822985,1.4587789839962615,8.41681746283335,2.650327834508626,-0.2060404136589819,0.1584072933520258,0.2120022442813959,0.181124635039577,2.026747033251268,2.229943649300468,0.0899688100754559,0.1196669418329237,3.9015581782649544,-0.1610245637602133,0.4635431617108605
14,19,M,1,10,48073,5.851575,6.4546747,8.431507,4.2257338,3.4094322,0.324771395713503,2.1824118741308185,2.28783539007878,2.28783539007878,4.296574695018841,2.400966369620384,1.72768187204798,-1.4716257727592217,0.3526555693790078,1.3242226055001658,2.5314013309669905,0.1573336032692753,0.2297548074641507,0.1964911738992965,0.1730699441788457,2.339745477400094,2.2379389088790416,0.1282802218142065,0.1497506732478437,-3.3668375238705797,-0.3360446598724502,-2.542501170034707
15,22,M,18,15,53706,3.9232965,6.6999726,11.150024,3.2819307,7.994286,0.2640481449653457,1.9053762362208324,2.28783539007878,2.28783539007878,1.6089067324119268,2.4445322599307566,1.1324243556374132,0.0712078701593541,0.1990605408981056,2.0202986439575605,2.613151481125766,0.3952615716243708,0.1467614889095898,0.1283562170045098,0.1719940345613993,2.300637807845203,2.256615520841832,0.1356919279608358,0.090268615399985,0.1629118854027051,0.1147861604512747,0.0806375264815192
16,23,M,35,0,90049,8.246666,4.5818152,9.479297,5.4476733,1.5063494,0.2532322395895875,2.41673251759846,2.28783539007878,2.28783539007878,2.1559884351383447,2.3495086106794933,2.4517381128222047,-0.6466937264219816,0.2525097583729948,0.9331483563084332,2.44681621300966,-0.1682544049064183,0.1180935754098016,0.1984272782921142,0.1769070721870695,2.248478112692042,2.2497682734977507,0.0548049612974732,0.0744291437937051,-1.4795287938501342,-0.1381148199164419,-1.5855236563917885
17,24,F,25,7,10023,3.0076072,6.735344,7.22367,5.557608,4.37747,0.3082367063518754,1.8030199685565929,2.28783539007878,2.28783539007878,1.8719803471216596,2.0623165073848098,1.178265895664674,-0.1163277378229771,0.2958655639291016,1.941697029929042,2.263405371907364,0.4878086795688894,0.2527295811637869,0.1763955961866552,0.1714871578664227,2.290828648125482,2.237052579560818,0.1318411101652201,0.1350305638298287,-0.2661387154392129,-0.1222757455976087,-0.1370650061966355
18,25,M,18,4,01609,6.4029818,1.5164922,9.989199,2.7607589,3.7959387,0.4538419094973943,1.65787145889014,2.28783539007878,2.28783539007878,-0.4106375349778895,2.116542650192489,4.575498034188624,0.0862304136284122,0.1649864101857776,0.5000188772858873,2.4822185359190425,0.5767177031344695,0.6077934200953067,0.1615397683769933,0.1729431339603705,2.2345891620246094,2.243467173077617,0.292302141120401,0.278177941974974,0.1972809920002131,-0.243740552838642,0.3945470880440722
19,26,M,25,7,23112,2.696305,3.6881618,9.8737,3.171795,7.1959453,0.2708303991241663,1.7730128237711686,2.28783539007878,2.28783539007878,1.0223451166549913,1.955103648909472,1.2915268749703093,0.2181439108084825,0.1231908003581912,1.7714191120733551,2.124139028756157,0.4449843869183563,0.1117879212346126,0.1334026133629183,0.1743598407071716,2.217997210689525,2.231929140759622,0.137427785761248,0.0950100870080506,0.4990773592778352,0.0645038704592779,0.2817387234202813
20,27,M,25,11,19130,6.263064,0.71704656,5.521576,0.6131919,0.7487258,0.4160859016415789,2.150977414347975,2.28783539007878,2.28783539007878,3.781190613493812,2.3417791164351054,1.6117773551921637,-1.4341850064693786,0.3260904032706321,1.4194487735596797,2.699756872733321,0.1768040334465768,0.4759474469571334,0.2093134847543577,0.1777962893547825,2.327781447794552,2.2305724640440054,0.2067724168872211,0.2369252425185673,-3.2811792137210087,-0.6870232734533371,-2.3115869165834706
21,28,F,25,1,14607,3.6820612,2.3888707,6.849147,2.0106351,3.1895916,0.234848608159929,2.0066401356534893,2.28783539007878,2.28783539007878,0.8238967667359391,2.03857046982794,7.5887505640722335,-0.3087016557423255,0.2549683203932055,0.3014772156183632,2.0914927594972137,0.3374830952172432,0.1522434952619135,0.1511761031688892,0.1660518185379922,2.3441232308707325,2.270955979635933,0.0836725049910398,0.0671792985684208,-0.7062585729832087,-0.3437300828501557,-2.3426598641446055
22,29,M,35,7,33407,12.553948,5.3594112,11.127672,4.301229,1.7759542,0.4090587589974685,1.9219474706067483,2.28783539007878,2.28783539007878,0.986471971461605,2.2332117258944937,1.4240839485896029,-0.006980709307651,0.2326529838045519,1.6065312668853735,2.5078883620771055,0.3153666569644586,0.5143344831220332,0.2023433332218216,0.1883541801699819,2.237314127571207,2.21710143297677,0.2067154257756468,0.2189522387839113,-0.0159707138018965,-0.351002897387363,-0.0099411160747959
23,30,F,35,7,19143,6.974222,0.5951919,8.272419,1.8503765,1.8057694,0.5816694097879809,0.6931471805600046,2.28783539007878,2.28783539007878,-0.3300827840305997,4.023705433622337,2.203254197321181,0.0542233352343988,0.1536302831646707,1.038389212130147,3.853813427093456,1.4250301533071648,0.998678381828499,0.1933751587013466,0.2072406281727307,2.118177333867169,2.239313021373454,0.3882942510866343,0.3654002606509515,0.1240540653173634,-1.323546870770127,0.1194677909479427
24,31,M,56,7,06840,2.8286972,7.406556,4.5142746,6.53846,1.895986,0.3676030563304912,1.7495054137400998,2.28783539007878,2.28783539007878,3.2008932562839605,2.182108429010052,1.1819681357919205,-0.7780406535386677,0.5809320441454053,1.9356151158389112,2.4800382143309396,0.4709448416843378,0.4072982073214782,0.2899482319781449,0.1738598490418483,2.2204502554244376,2.256264333259731,0.0776548243523462,0.1918906668843922,-1.7800289420857869,-0.2328697693109948,-0.9196192608334266
25,32,F,25,0,19355,7.696421,0.52078587,10.045027,1.9731638,2.7614036,0.5869290551959844,0.9009088732255274,2.28783539007878,2.28783539007878,-0.3903829036375313,3.5962221810421875,2.952495806344455,-0.0860884641931216,0.2222134150043045,0.7748818423933328,4.020527463143083,1.2337683840175848,1.042590288030683,0.1790726674026072,0.2015120176467405,2.134677257243112,2.2307650968914787,0.4078563877933771,0.3757335758624697,-0.1969562350585535,-0.4864589344147876,-0.2541758295048264
26,33,M,45,3,55421,6.0539746,1.5626266,8.355748,3.701395,3.1420522,0.2649939267731009,2.1718739401472957,2.28783539007878,2.28783539007878,1.2509549680662535,2.0801103346551133,4.881620554623186,-0.4581347310191163,0.2742068876727208,0.4686630934295095,2.6182679068743533,0.1051991275386168,0.1974560740492676,0.1782534446946339,0.1757621910973723,2.277073067685913,2.2450495814852673,0.086740482078467,0.087438659036439,-1.048136851049757,0.2751583538724753,-2.236439919729683
27,34,F,18,0,02135,2.973569,7.6090236,10.792569,3.46093,8.851183,0.406138123887626,1.4265180108453783,2.28783539007878,2.28783539007878,1.7630713678789474,2.5389058378608973,1.7180453401024836,-0.4697625836247547,0.2108133121688219,1.3316501821438007,2.5289404763306815,0.8542130131907797,0.4633076572598751,0.1586232872241631,0.1796954444888723,2.2807310240361582,2.2351368406960903,0.2475148366634628,0.225029376204241,-1.0747394637515564,-0.5300690628957634,-0.8070734177510132
28,35,M,45,1,02482,3.104748,3.1273475,5.510667,1.2120563,3.0751889,0.3149390240814968,2.1134722727664723,2.28783539007878,2.28783539007878,5.040846386594177,1.956145969469365,0.4571050748573498,-0.1889856326194384,0.4614603435569146,5.005053577216906,2.358918981003359,0.1527615012426513,0.2373838456185953,0.2685495704094086,0.1660081043579818,2.2662337740091236,2.250017260329059,0.0463894536720881,0.1473184120920166,-0.4323680185231779,0.1505650272133681,-0.086386291745472
29,36,M,25,3,94123,5.2409816,6.1289644,6.3472905,3.917477,2.472771,0.1726269959489278,2.227572367922503,2.28783539007878,2.28783539007878,1.7332446938627597,2.4362838424074855,2.003032653763843,-0.3065952421033898,0.2158982855700754,1.1421857680551395,2.437955549224142,0.0633357020916505,-0.0278496006072528,0.1625900473827391,0.1807446063568688,2.2909080700141535,2.264577511394394,0.0100369485661887,-0.0119144806221191,-0.701439445313907,-0.0969743055961337,-0.614120281421721
30,37,F,25,9,66212,2.137855,6.187292,5.5198374,4.6771326,3.7038338,0.4431127936708439,1.5506596599603166,2.28783539007878,2.28783539007878,2.055214433898668,1.927459657915853,3.782109269806752,-0.9807772461604852,0.3586369395941116,0.6049099131912912,2.617322647447695,0.7834904953984396,0.6930786099528674,0.2269989369962088,0.1735652268941427,2.3341501553587563,2.2570378912796176,0.2161138566746351,0.2675086136260382,-2.243856893549965,-0.4139722057932561,-3.7094067143191096
31,38,F,18,4,02215,2.7028637,3.3411212,6.1255145,3.5535681,3.4292378,0.2933889849246174,1.834353491841568,2.28783539007878,2.28783539007878,1.82886470136812,2.08199363752399,7.230907057056404,-0.782654142197698,0.2214432765984395,0.3163967358488112,2.3976002716452234,0.4572050623568779,0.1982601594825189,0.2103436351011521,0.1772423962035611,2.291558554198446,2.241006041468325,0.0830453498234653,0.1149553696779527,-1.7905838447116436,0.0839066797130058,-5.659299360051762
32,39,M,18,4,61820,9.017315,5.986403,9.481572,3.0680354,2.9550643,0.4807541743590814,1.4879095461526473,2.28783539007878,2.28783539007878,-0.3276846306919825,2.3143049783444014,3.906196255920621,0.0623234991599064,0.1187488795067791,0.5856939181207571,2.4887532711028353,0.6727838778071291,0.6878766805841259,0.1814621972336352,0.1979295964818329,2.1606934239597764,2.215407128403067,0.2992919771254462,0.2806821664629202,0.1425859070115791,-1.0618614909704074,0.2434478190742986
33,40,M,45,0,10543,9.870472,5.888932,11.768435,5.3893967,1.9625998,0.4488991265549261,2.052530809404916,2.28783539007878,2.28783539007878,1.6604864965612696,2.0071753882971626,2.6644889610720757,-0.7345288310143708,0.300257968081387,0.8586394702713476,2.3375449156535164,0.0839793727608682,0.6042592803518917,0.2391624492313267,0.1813070322662439,2.136510182165784,2.2247983112836427,0.2097366773235993,0.2654857210099624,-1.6804810546278734,-0.4088698449464321,-1.957143961826967
34,42,M,25,8,24502,10.134769,6.657943,8.404824,4.2333674,2.9784687,0.339632888550382,2.1175720321841736,2.28783539007878,2.28783539007878,1.1271904665156594,2.379169001133067,0.9895954842789088,0.3183597236294899,0.1082982004564598,2.311889480524321,2.1687451377871674,0.0432744650047371,0.3381354060193065,0.14896860897675,0.1749461231916909,2.1608464971889108,2.2553587450551853,0.1906642795736319,0.1631827261449115,0.7283546424952467,-0.2861194108748092,0.3150473448800246
35,43,M,25,12,60614,2.457924,7.8237667,7.4666233,2.863056,7.049519,0.5043790707296916,0.8675632284815168,2.28783539007878,2.28783539007878,0.7220396235948254,1.924963962204273,1.7399821569564404,-0.1357051840254609,0.22447329458818,1.3148614087403283,2.643965917813126,1.544288501592579,0.8539207215740049,0.1005433571533109,0.1949681312599716,2.411851730074096,2.21134870928794,0.4038357135763806,0.3063161067871587,-0.3104711226306029,-0.3680927966716608,-0.2361245988107921
36,44,M,45,17,98052,6.168877,6.7880564,10.464324,3.1934159,5.6010985,0.3313324304612626,2.310426853270927,2.28783539007878,2.28783539007878,3.2638624940097047,2.0641958564660534,0.2863328349564515,1.871958898416391,0.2069002797270959,7.990125863234434,2.6834879583503497,-0.0951015807804838,0.2874037336707364,0.1788815211523411,0.1746008773036719,2.215325272490443,2.245732277729532,0.1524509093089215,0.1549751023425764,4.282733816569908,0.2159207350925652,0.5360032983055214
37,45,F,45,16,94110,2.4001427,6.912257,5.1602364,4.862695,3.4378512,0.4255857449176956,1.4447537495276566,2.28783539007878,2.28783539007878,1.824335977507542,2.3935837615814872,2.0098047208466197,-0.5953471487863298,0.4515654744440009,1.1383371560173476,2.334853315951398,0.7705571983891202,0.4551775934316679,0.2777886589253576,0.182736707839491,2.2153109479167767,2.2292681695194485,0.1477970859923379,0.2410825306920728,-1.3620562763758624,-0.4047961821605627,-1.1965315101733405
38,46,M,18,19,75602,8.739843,8.529122,9.292417,6.8717847,1.7470276,0.7413139329887592,0.3767701612564967,2.28783539007878,2.28783539007878,6.300952599445228,4.689557347119031,1.9394661407673517,-3.5079883219989445,1.2162170714058014,1.1796212070882537,3.7545759369311553,1.6379282697282114,1.3839704571214615,0.3270079558782024,0.2029282976341706,2.014698430984708,2.208852102831163,0.4143059771105568,0.4639260542433389,-8.025699831052261,-2.6004526025533954,-6.803624572724231
39,48,M,25,4,92107,5.6927986,5.534727,4.554814,3.837224,2.0436552,0.2942647188817809,2.565934732860362,2.28783539007878,2.28783539007878,8.556803564074215,2.1018813278809403,0.2700952804408461,-0.2209158470929651,0.4684085051473029,8.470475257267008,2.346550316244623,-0.4370334657132426,0.2033555815768336,0.2699505798605204,0.1783877391504943,2.1289012671471195,2.246560608678308,0.0243141390212604,0.1144431330450093,-0.5054190932085181,0.0400031723979757,-0.0596683276744014
40,49,M,18,12,77084,5.0757933,1.0600575,10.935691,4.039724,6.5739493,0.3956188965716886,2.1253096101459676,2.28783539007878,2.28783539007878,5.39194062158271,2.0723589031728142,0.864270191695277,-1.457433936111908,0.3481376765932318,2.647129812022282,2.563291181146809,0.1878718442897757,0.5240735444799635,0.1879662068670641,0.1908177579624509,2.3131814544357434,2.226997074022287,0.2076526897046244,0.2032763408027204,-3.334368937738639,-0.4488046527566325,-1.2596167073466409
41,51,F,1,10,10562,3.6913292,5.8400793,7.927951,3.1572535,5.0146303,0.6071024294075609,1.5890269151740202,2.28783539007878,2.28783539007878,9.901810262194292,2.7093605333778363,0.1784824600717913,0.6218655799043656,0.1713936280946162,12.81826454632315,3.7352087821919016,0.7245387230370768,0.9256929546299156,0.0937241644409209,0.2015634295368006,2.313565638211097,2.213721418885659,0.5133782649666399,0.394429334889483,1.4227260815770713,-1.2186997023045487,0.1109920985353023
42,52,M,18,4,72212,12.5664425,5.250359,11.385846,3.8969092,1.796005,0.4609141770989962,1.647918433002208,2.28783539007878,2.28783539007878,-0.020581392622501,2.2735077730417252,4.434767933646613,-0.0847536386141039,0.2400161424936023,0.5158861578124434,2.9578054299768666,0.5783369967845307,0.6827468880633298,0.2077150662709112,0.1834641186583507,2.2262554297867387,2.225883620468882,0.253199110828085,0.2757211267159537,-0.1939023738592944,-0.1703447681225491,-0.3758627187857015
43,53,M,25,0,96931,4.9046006,2.983815,5.4118624,6.0270004,3.085173,0.1453097614102648,2.5001225907070053,2.28783539007878,2.28783539007878,2.8978801180570875,2.337767307103282,0.4759069754208772,0.7970883430479387,0.4773733235064609,4.807316362731373,2.408061242122821,-0.3663147993564526,-0.0767637747303076,0.2923424384111379,0.1959417136671754,2.1338077913505527,2.2311324610462933,-0.1470326770008731,-0.0590558150492392,1.8236069202443297,0.2678036946474824,0.3793399024831831
44,54,M,50,1,56723,3.0290637,7.5090213,5.1842227,3.631433,4.4362597,0.4393503348005436,1.5242292935984023,2.28783539007878,2.28783539007878,4.150101376583108,2.698533228808932,3.2041414774729344,-1.8322053342415447,0.3021759498588124,0.7140244605812995,2.407785559666181,0.7968213561647892,0.5641978576553733,0.1974667924718801,0.1826767736478164,2.321050649763192,2.233789080521704,0.2418835423286634,0.2548275973935492,-4.1917842055689265,-0.5015484835501735,-5.870645106690495
45,56,M,35,20,60440,3.300957,4.700411,6.537447,4.6607327,3.2367332,0.3713133790726571,1.9239383149174327,2.28783539007878,2.28783539007878,2.743548003560582,1.97329213993773,0.4526088384790108,0.8025830353235966,0.1627032461684184,5.054774002573694,2.768233341489415,0.2119984113919026,0.4173028914108299,0.2040885816136381,0.1784887729830702,2.1359367263093354,2.2379684342083035,0.167224797459019,0.1915266483952465,1.836177871690172,-0.0589902916679599,0.363256175400772
46,57,M,18,19,30350,4.938333,3.104361,8.400027,4.269171,3.6524115,0.3796680974221013,1.9791017289054824,2.28783539007878,2.28783539007878,3.5138194191836347,1.7771446952744208,0.4398136710364573,0.5065015580064699,0.2228570904258054,5.201828730533334,2.363840821176652,0.2762156071366886,0.4309987241499406,0.1613892263528893,0.1796659587431987,2.255317336042171,2.216701389162139,0.218278871069212,0.1981445553103348,1.158792189537242,0.1183130999286893,0.2227663096125106
47,58,M,25,2,30303,6.917421,4.6074915,6.9914002,6.1000557,1.4943964,0.1824523922586425,2.3077886716833373,2.28783539007878,2.28783539007878,1.7960770999374425,2.3971515958668936,1.9315510816627324,-0.3243236078453645,0.1867464803414066,1.184455027774543,2.3361161824524332,-0.0929761937286799,-0.0285421084000689,0.1846638601162038,0.1768301827044175,2.2148124779546574,2.254917190281299,-0.0022114678575613,0.0016478292282323,-0.7419990278666571,-0.1383497364079249,-0.6264476155424739
48,59,F,50,1,55413,2.4329853,2.232859,6.281149,2.4376826,3.8536108,0.3429667415485508,1.9486439501072363,2.28783539007878,2.28783539007878,3.881594254365874,1.8832204729987736,0.4899733399666974,0.1372014612142233,0.3522072932349575,4.669305865160501,2.176718398951846,0.4205874621625256,0.341884973878539,0.1746155989409338,0.1683957409294822,2.369231412269762,2.254348649109146,0.168351142607617,0.1733028206314265,0.3138943585364213,-0.2249592727817542,0.0672250581994443
49,60,M,50,1,72118,8.1031,6.342487,12.252018,5.074213,4.3384376,0.4222240600256773,2.2446059908974267,2.28783539007878,2.28783539007878,3.7259305219897336,2.268048107050153,0.2163685478997565,2.639097226632536,0.231667716670128,10.57378908481067,2.2609078986264968,-0.3533295289325171,0.5130728758830976,0.2894445723256861,0.1982828299146729,1.8912764619649096,2.214741827727058,0.1327794876999911,0.2224212421445594,6.037820032948675,-0.329393765477209,0.5710176346927565
50,62,F,35,3,98105,3.1307642,3.1036735,4.8166018,1.7357501,2.171005,0.2164110576729884,2.1082718840989947,2.28783539007878,2.28783539007878,2.6337652412183945,2.4172630483245574,1.492149127243575,-0.5513986098947679,0.4346766602382521,1.533248485897026,2.325678146475758,0.1547729040566627,0.0580046898139183,0.2211059144222721,0.1743479566941122,2.2630447881556575,2.2469839210101816,-0.0046948567492836,0.0402680663443955,-1.2615092537574937,-0.1175081758226099,-0.8227689545177983
51,63,M,18,4,54902,2.384615,2.3107412,8.27702,3.626895,6.0376077,0.3121457104672396,1.9162233911432835,2.28783539007878,2.28783539007878,2.941355521168369,2.132010120060454,0.5812270238481035,0.2885375592538547,0.1245965831759767,3.936216480320911,2.2129078273860965,0.293008284737914,0.2291665726174156,0.1215632298997989,0.1777621082018352,2.2092316758811976,2.24202944970435,0.1905824805674406,0.1328001279815706,0.660126439427922,-0.0376516515126017,0.1677058268335138
52,64,M,18,1,53706,8.30866,7.660806,9.056854,4.114919,3.6239634,0.4247654220576747,1.9344305220571696,2.28783539007878,2.28783539007878,4.029562873117807,2.3279722627458694,0.4286990050091835,0.250684674748986,0.1195780769105198,5.336693958573033,2.1970501782170904,0.2999911369687682,0.4560004106615238,0.1335836269925899,0.1819522011251216,2.234421659025938,2.2286646066630196,0.2911817950650848,0.2405202872235317,0.5735252706411185,-0.6098459549461027,0.107468270635941
53,65,M,35,12,55803,10.074713,4.372957,7.3571115,2.0903697,3.549023,0.324128530859731,2.0953509868623574,2.28783539007878,2.28783539007878,1.7862211227932137,2.346197634731737,0.5773882275498239,0.7904952190367283,0.1321529846221463,3.962386624658638,2.4593956396158076,0.0151984033881298,0.215010981403898,0.19120730825451,0.1782913030496946,2.1105493902504873,2.2232969192614034,0.1329212226052209,0.1439603235756349,1.808522937800304,-0.1205594429855019,0.4564226334062263
54,67,F,50,5,60181,1.4858496,1.7719249,4.676014,1.122919,3.2555118,0.4087802575452157,1.3449612930723676,2.28783539007878,2.28783539007878,0.297422856254727,2.227560291719741,5.848049708052181,-0.2126208025737593,0.4204768573859646,0.3912133966523333,2.513544053906596,0.8691002560449419,0.5180707537295037,0.2188881736063415,0.1882609582374549,2.2140615491173095,2.2157985273490843,0.1898920839388741,0.2188386733363239,-0.4864413967951999,-0.3738244372606555,-1.2434170224172936
55,68,M,18,4,53706,2.760369,4.6361055,4.8947754,5.735992,2.401133,0.3646570874803131,1.7715634421001347,2.28783539007878,2.28783539007878,3.0962126845517797,2.248140632986493,5.479314238380432,-1.3585447192184268,0.3671184230206048,0.4175404604564193,2.399203696786683,0.5618171531129406,0.3842947411465765,0.1883444301784819,0.1713265019572997,2.3333805952130753,2.266204830950002,0.1763126573018312,0.191749967683092,-3.108126687632556,-0.4477553490408975,-7.443893423490072
56,69,F,25,1,02143,1.500829,1.5582834,6.6360483,2.0819578,5.161852,0.3770159557964528,1.383096250734893,2.28783539007878,2.28783539007878,-0.1047351173845579,2.214590521946237,5.17696413764517,0.0313947738191271,0.2098077412560905,0.4419260650160581,2.64352351458284,0.7842895519914967,0.4546312653573037,0.1832406553007949,0.1796176451476061,2.1673858027263897,2.2257468360871897,0.1937753004956578,0.195848761095172,0.0718260746069177,-0.102096663291761,0.1625296181711025
57,70,M,18,4,53703,2.7994602,7.3372808,7.1833053,4.7505226,5.0901294,0.4269108105837861,1.4306670420571552,2.28783539007878,2.28783539007878,3.1331343631891926,2.0963750734176663,0.4755281574505253,0.4550105651808702,0.1332929854092923,4.811145994686572,2.409215244780776,0.789883211560702,0.5336800253854281,0.1547219654085972,0.1781499031799621,2.220550253617857,2.2411979643057856,0.2721888451751889,0.2469057287206877,1.0409892738805424,-0.7276959383495332,0.2163703356809813
